SALEKEY,SALEDT,ADDRESS,PRICE,SALEVAL,parcelId,lat,lng
 348874,2012/11/07 00:00:00.000000000,988 APPLECROSS DR, 130000,12,38177760,-84.52421729,38.09876855
 347943,2012/11/07 00:00:00.000000000,3277 SANDERSVILLE RD, 138807,14,38188900,-84.53058635,38.10960751
 347940,2012/11/07 00:00:00.000000000,133 ASHTON DR, 60000,14,45340200,-84.45622157,38.04078775
 347718,2012/11/08 00:00:00.000000000,3428 SMOKY MOUNTAIN DR, 74211,14,20016430,-84.45344719,37.97690479
 347759,2012/11/08 00:00:00.000000000,221 WHITFIELD DR, 96500,12,25473001,-84.52955724,37.96604147
 347120,2012/11/09 00:00:00.000000000,573 SQUIRES RD, 66500,12,10045720,-84.44906298,37.98952658
 347795,2012/11/09 00:00:00.000000000,2984 FOUR PINES DR, 325000,12,20007350,-84.4881496,38.00477347
 346986,2012/11/09 00:00:00.000000000,1576 HERON LN, 121000,12,45751000,-84.51922897,38.02764612
 347258,2012/11/09 00:00:00.000000000,393 SHERMAN AVE, 67000,14,47017250,-84.46831706,38.03553361
 348035,2012/11/12 00:00:00.000000000,3756 SUNDART DR, 85000,14,10003591,-84.46834519,37.97525283
 351003,2012/11/12 00:00:00.000000000,450 DOMINICAN DR, 50001,14,10010800,-84.51229418,38.07081564
 347053,2012/11/12 00:00:00.000000000,1645 HARROGATE RD, 195000,12,12366100,-84.45582483,38.05391231
 347054,2012/11/12 00:00:00.000000000,1746 HARROGATE RD, 195000,12,14944200,-84.45642071,38.05918046
 347055,2012/11/12 00:00:00.000000000,3516 GREENTREE RD, 195000,12,16700250,-84.4878229,37.9837448
 347819,2012/11/12 00:00:00.000000000,421 REDDING RD, 45000,12,20003870,-84.49692018,37.98522248
 349595,2012/11/12 00:00:00.000000000,932 WYNDHAM HILLS DR, 125000,14,20045520,-84.55745041,37.97386018
 347942,2012/11/12 00:00:00.000000000,881 HIDDEN STREAM DR, 90000,14,38064580,-84.50873399,38.08504413
 352874,2012/11/12 00:00:00.000000000,4717 BOCA LN, 145000,14,38076560,-84.5080503,37.95334618
 350413,2012/11/12 00:00:00.000000000,329 RICHMOND AVE, 70000,14,43427076,-84.47494227,38.03768554
 347326,2012/11/13 00:00:00.000000000,626 HOLLOW CREEK RD, 36667,14,11287650,-84.48342603,38.07841686
 349823,2012/11/13 00:00:00.000000000,857 BYARS AVE, 46667,14,11428700,-84.46956966,38.04451344
 352027,2012/11/13 00:00:00.000000000,215 BELL PL, 165000,14,14955400,-84.48462943,38.04043585
 347992,2012/11/13 00:00:00.000000000,2449 MIRAHILL DR, 46667,14,16137500,-84.44951369,38.01934784
 347294,2012/11/13 00:00:00.000000000,3258 AQUEDUCT DR, 134900,12,16864750,-84.46936252,37.99246725
 348917,2012/11/13 00:00:00.000000000,1448 PINE MEADOW RD, 110000,14,16917325,-84.53277598,38.04404483
 349785,2012/11/13 00:00:00.000000000,321 E TIVERTON WAY, 66667,14,23946114,-84.51647029,37.97632678
 348031,2012/11/13 00:00:00.000000000,3844 HIDDEN SPRINGS DR, 95000,14,25921545,-84.55889142,37.98111223
 348572,2012/11/13 00:00:00.000000000,158 PENMOKEN PARK, 85000,14,27072800,-84.52033804,38.01752505
 347941,2012/11/13 00:00:00.000000000,328 LUCILLE DR, 90000,14,38002920,-84.54449425,38.09071509
 348186,2012/11/13 00:00:00.000000000,529 TOWNSEND RIDGE, 131374,14,38086670,-84.54157021,37.97582686
 347845,2012/11/13 00:00:00.000000000,353 BASSETT AVE, 75000,14,41894500,-84.47035858,38.03531913
 351792,2012/11/14 00:00:00.000000000,287 PATCHEN DR, 150000,14,10047990,-84.45717048,38.00601152
 349174,2012/11/14 00:00:00.000000000,460 LOCUST AVE, 42667,14,10238551,-84.46954147,38.05592501
 347213,2012/11/14 00:00:00.000000000,177 ELMWOOD DR, 82000,12,13951825,-84.44777806,38.08774045
 347194,2012/11/14 00:00:00.000000000,831 BRYAN AVE, 10000,12,14095200,-84.47933538,38.05640962
 352289,2012/11/14 00:00:00.000000000,1306 STEPHEN FOSTER DR, 60000,14,15854900,-84.48244407,37.97616982
 348153,2012/11/14 00:00:00.000000000,2405 WOODFIELD CIR, 163000,12,20033300,-84.46723879,37.95963537
 349784,2012/11/14 00:00:00.000000000,108 TARTAN DR, 105000,14,23513100,-84.52121564,37.98915165
 347237,2012/11/14 00:00:00.000000000,4704 POMPANO LN, 125000,14,38076980,-84.50779074,37.95377008
 347694,2012/11/14 00:00:00.000000000,3285 CREEK PATH LN, 125000,14,38185930,-84.52325508,38.10958993
 349688,2012/11/14 00:00:00.000000000,1626 WYATT PKWY, 95000,14,43510800,-84.46234927,38.03876431
 349320,2012/11/14 00:00:00.000000000,827 HENRY CLAY BLVD, 65000,14,43759100,-84.46418175,38.03952365
 347275,2012/11/15 00:00:00.000000000,1373 DALE DR, 65000,14,10967396,-84.4820901,37.97101363
 347846,2012/11/15 00:00:00.000000000,931 DELAWARE AVE, 41000,14,12542100,-84.47248575,38.04026682
 348919,2012/11/15 00:00:00.000000000,166 LEISURE LN, 58000,14,13939000,-84.53701813,38.05293781
 348843,2012/11/15 00:00:00.000000000,2724 CRYSTAL FALLS RD, 115000,14,19995510,-84.42998885,38.01582146
 348284,2012/11/15 00:00:00.000000000,645 SHERIDAN DR, 70000,14,24102000,-84.53674771,38.02076798
 348850,2012/11/15 00:00:00.000000000,2808 HUME BEDFORD PIKE, 500001,14,24406600,-84.39214579,38.19400777
 347209,2012/11/15 00:00:00.000000000,275 LARCH LN, 99000,14,34485150,-84.52256771,38.07003349
 347588,2012/11/15 00:00:00.000000000,475 DABNEY DR, 70000,12,38024520,-84.42274431,38.00246101
 348089,2012/11/15 00:00:00.000000000,2836 BAY COLONY LN, 158000,12,38136420,-84.54112879,38.10332887
 351533,2012/11/16 00:00:00.000000000,3724 NIAGARA DR, 54667,14,14164450,-84.47952822,37.96788206
 347107,2012/11/16 00:00:00.000000000,925 CHARLES AVE, 8000,12,14917200,-84.50504347,38.06321671
 347220,2012/11/16 00:00:00.000000000,980 TEAROSE DR, 68502,12,16816950,-84.54856212,38.02923576
 348972,2012/11/16 00:00:00.000000000,1629 CROSSEN WAY, 64000,12,20064780,-84.46871715,37.97017982
 347398,2012/11/16 00:00:00.000000000,299 E TIVERTON WAY, 107000,12,23007150,-84.51749299,37.97704074
 347197,2012/11/16 00:00:00.000000000,1923 COTTONWOOD DR, 110426,12,23996803,-84.57225246,37.99561218
 347135,2012/11/16 00:00:00.000000000,91 GLASS AVE, 17900,12,44546850,-84.45885141,38.03970246
 348870,2012/11/19 00:00:00.000000000,1043 TRENT BLVD, 65000,14,10005190,-84.49363396,37.97445496
 347603,2012/11/19 00:00:00.000000000,123 DEVONIA AVE, 32000,12,14240100,-84.47616318,38.06013964
 348187,2012/11/19 00:00:00.000000000,3407 GREENTREE RD, 105000,14,14365760,-84.4829988,37.98926898
 348032,2012/11/19 00:00:00.000000000,3013 NEAL DR, 110000,14,20046240,-84.54158676,38.00643687
 349316,2012/11/19 00:00:00.000000000,3292 MT FORAKER DR, 80000,14,20276516,-84.45865531,37.97978052
 348137,2012/11/19 00:00:00.000000000,604 PEBBLE CREEK DR, 90000,14,20428710,-84.50234184,37.97487639
 349110,2012/11/19 00:00:00.000000000,779 ALLENDALE DR, 149110,14,25214797,-84.53630028,38.02923967
 348418,2012/11/19 00:00:00.000000000,847 CHERYL LN, 73334,14,25855750,-84.53719058,38.03345122
 348138,2012/11/19 00:00:00.000000000,1780 MILLBANK RD, 90000,14,38197640,-84.47017056,38.08250363
 348193,2012/11/20 00:00:00.000000000,1240 CENTRE PKWY, 57750,12,14083850,-84.48024362,37.97961543
 347337,2012/11/20 00:00:00.000000000,4696 SPRING CREEK DR, 132000,12,20081910,-84.48425511,37.96047362
 347324,2012/11/20 00:00:00.000000000,2737 WHITEBERRY DR, 75000,12,38031150,-84.55146288,38.08257777
 347238,2012/11/20 00:00:00.000000000,4704 POMPANO LN, 130000,12,38076980,-84.50779074,37.95377008
 347659,2012/11/21 00:00:00.000000000,1663 KILKENNY DR, 60000,12,11408750,-84.44715172,38.0545424
 347405,2012/11/21 00:00:00.000000000,835 GEORGETOWN ST, 22000,12,12677725,-84.5044899,38.06906113
 348150,2012/11/25 00:00:00.000000000,1738 RUSSELL CAVE RD, 73334,14,11613200,-84.46986788,38.08041209
 348930,2012/11/26 00:00:00.000000000,3741 NIAGARA DR, 65000,14,10766200,-84.48048415,37.96746002
 347352,2012/11/26 00:00:00.000000000,3624 GRACE DR, 36551,12,11102050,-84.48031721,37.97458883
 348839,2012/11/26 00:00:00.000000000,3755 RED RIVER DR, 43334,14,12580363,-84.48271785,37.96834098
 347417,2012/11/26 00:00:00.000000000,633 HUGGING BEAR DR, 74000,14,19981970,-84.43978999,38.01835852
 351103,2012/11/26 00:00:00.000000000,524 ALDERBROOK WAY, 140000,14,38093060,-84.52149503,37.9644868
 347836,2012/11/26 00:00:00.000000000,2601 KEARNEY RIDGE BLVD, 135100,12,38185390,-84.52226219,38.11053072
 348034,2012/11/26 00:00:00.000000000,113 WITHERS AVE, 36668,14,40879200,-84.47696813,38.06241164
 350412,2012/11/27 00:00:00.000000000,3504 LEONNE CT, 90000,14,20024480,-84.46914497,37.96969135
 347922,2012/11/27 00:00:00.000000000,4088 BOONE CREEK RD, 145000,14,38082440,-84.39770695,37.99539004
 347363,2012/11/27 00:00:00.000000000,2600 OLD ROSEBUD RD, 128002,12,38208130,-84.42781763,38.02857657
 349318,2012/11/27 00:00:00.000000000,1113 SPARKS RD, 66667,14,42898500,-84.46650293,38.03834163
 348968,2012/11/28 00:00:00.000000000,367 GAWAINE DR, 92465,14,14813850,-84.51054344,37.98140546
 347531,2012/11/28 00:00:00.000000000,577 HI CREST DR, 58000,12,16352350,-84.44984398,38.05970866
 347480,2012/11/28 00:00:00.000000000,1113 TABORLAKE DR, 208500,12,20027400,-84.46976904,37.99468491
 348110,2012/11/28 00:00:00.000000000,3313 VALHALLA DR, 45000,12,20276996,-84.45672664,37.98105909
 347530,2012/11/28 00:00:00.000000000,257 SPRING VALLEY LN, 95000,12,38051170,-84.54369065,38.08597439
 347550,2012/11/28 00:00:00.000000000,857 MALABU DR, 290000,12,38204510,-84.49651413,37.99298478
 347551,2012/11/28 00:00:00.000000000,857 MALABU DR, 290000,12,38209680,-84.49658588,37.99267553
 347552,2012/11/28 00:00:00.000000000,857 MALABU DR, 290000,12,38209740,-84.49651904,37.99287547
 347432,2012/11/28 00:00:00.000000000,1029 MONARCH ST, 226600,12,38222200,-84.55563011,38.0210841
 347433,2012/11/28 00:00:00.000000000,1029 MONARCH ST, 226600,12,38222210,-84.55564905,38.0210611
 347434,2012/11/28 00:00:00.000000000,1029 MONARCH ST, 226600,12,38222220,-84.55566799,38.02103809
 350112,2012/11/28 00:00:00.000000000,381 BOB O LINK DR, 114500,12,45633750,-84.52024736,38.02681632
 349080,2012/11/29 00:00:00.000000000,627 KASTLE RD, 190000,14,13540250,-84.49440241,38.02746074
 347605,2012/11/29 00:00:00.000000000,626 N MARTIN LUTHER KING BLVD, 16037,12,16185200,-84.48349804,38.05248694
 347481,2012/11/29 00:00:00.000000000,1519 THAMES DR, 52700,12,16447600,-84.47751522,37.97125887
 352367,2012/11/29 00:00:00.000000000,2809 BAYBROOK RD, 80000,14,20095820,-84.45662638,37.99962852
 349491,2012/11/29 00:00:00.000000000,1823 CLAYS MILL RD, 130000,14,21161900,-84.53088192,38.02719505
 348857,2012/11/29 00:00:00.000000000,760 CHERYL LN, 78667,14,25549400,-84.53404234,38.03091816
 351532,2012/11/29 00:00:00.000000000,200 WEDGEFIELD PL, 82090,14,25770644,-84.44511368,38.01242623
 347564,2012/11/29 00:00:00.000000000,504 BAYBERRY BEND, 80000,14,26738236,-84.50392185,37.97782643
 347514,2012/11/29 00:00:00.000000000,275 LARCH LN, 145000,12,34485150,-84.52256771,38.07003349
 362196,2012/11/30 00:00:00.000000000,1110 BRIARWOOD DR, 56000,14,10303550,-84.50330211,38.08165104
 349315,2012/11/30 00:00:00.000000000,438 JEFFERSON ST, 32000,14,10707800,-84.49527929,38.05704354
 347509,2012/11/30 00:00:00.000000000,637 MONTICELLO BLVD, 147000,12,21616400,-84.54841027,37.99323796
 349753,2012/12/04 00:00:00.000000000,437 ROOSEVELT BLVD, 18000,14,11087800,-84.50586293,38.06827596
 348851,2012/12/04 00:00:00.000000000,3590 RIVER PARK DR, 60000,14,13645400,-84.47699646,37.97528065
 347698,2012/12/04 00:00:00.000000000,2028 NEW ORLEANS DR, 71500,12,13890000,-84.4321537,38.05253246
 347558,2012/12/04 00:00:00.000000000,3145 COMANCHE TRL, 253000,12,20096510,-84.55844789,38.00610546
 348569,2012/12/04 00:00:00.000000000,1028 MOYLAN LN, 105000,14,24816565,-84.56043343,37.97848244
 347827,2012/12/05 00:00:00.000000000,3332 GATEWOOD CT, 39000,12,10010650,-84.50545103,37.98386733
 349895,2012/12/05 00:00:00.000000000,3549 KING ARTHUR DR, 73334,14,10428500,-84.51264535,37.98296076
 349974,2012/12/05 00:00:00.000000000,240 OSAGE CT, 30000,14,12327125,-84.45007814,38.0147882
 349143,2012/12/05 00:00:00.000000000,2021 LARKSPUR DR, 86667,14,13792500,-84.54434799,38.02766174
 348126,2012/12/05 00:00:00.000000000,765 SANDPIPER CT, 70000,14,15860800,-84.45477744,38.0933689
 348903,2012/12/05 00:00:00.000000000,152 WESTGATE DR, 115000,14,20057930,-84.53824856,38.05223223
 347757,2012/12/05 00:00:00.000000000,3305 VALHALLA DR, 44050,12,20276998,-84.45654153,37.98124704
 349648,2012/12/05 00:00:00.000000000,184 QUEBEC WAY, 95000,14,24726700,-84.52808473,37.96985402
 348276,2012/12/05 00:00:00.000000000,237 REGENCY POINT PATH, 91000,14,38223470,-84.52215745,38.00206063
 363705,2012/12/05 00:00:00.000000000,300 LEAWOOD DR, 137686,14,53169000,-84.51298516,37.99631801
 349752,2012/12/06 00:00:00.000000000,300 ST GEORGE DR, 73334,14,12743100,-84.45743199,38.02518165
 348090,2012/12/06 00:00:00.000000000,320 PREAKNESS DR, 130000,12,19996620,-84.44538213,38.07062361
 349973,2012/12/06 00:00:00.000000000,3509 TRAILS END, 80000,14,20011990,-84.50336867,37.97985085
 351536,2012/12/06 00:00:00.000000000,4137 BRIDGEMONT LN, 185000,14,20112730,-84.51507643,37.96775578
 349450,2012/12/06 00:00:00.000000000,465 S YARNALLTON PIKE, 200000,14,21798800,-84.59062351,38.10290863
 349206,2012/12/06 00:00:00.000000000,859 HENRY CLAY BLVD, 65000,14,43028950,-84.46311064,38.04046905
 347993,2012/12/07 00:00:00.000000000,416 CHELSEA WOODS DR, 68090,12,10030400,-84.440398,38.01015682
 349175,2012/12/07 00:00:00.000000000,646 BISHOP DR, 66199,12,13025501,-84.46888138,38.08149046
 349861,2012/12/07 00:00:00.000000000,2234 CIRCLE DR, 55000,14,22460725,-84.45142573,38.07932173
 349448,2012/12/10 00:00:00.000000000,516 SCOTTSDALE CIR, 73650,12,10047210,-84.47807159,38.07669267
 347868,2012/12/10 00:00:00.000000000,171 DEVONIA AVE, 25000,12,16362925,-84.47505719,38.05916329
 348781,2012/12/10 00:00:00.000000000,6791 JACKS CREEK PIKE, 135000,14,20828750,-84.37713976,37.86574047
 348033,2012/12/10 00:00:00.000000000,1000 ALBERT LN, 102700,14,24816548,-84.56014275,37.97760262
 347900,2012/12/10 00:00:00.000000000,481 SKYVIEW LN, 141000,14,38027840,-84.54145743,38.09788367
 347769,2012/12/10 00:00:00.000000000,204 STALLION RUN, 115000,12,38104770,-84.55161661,38.07949104
 350734,2012/12/11 00:00:00.000000000,636 LISA CT, 68400,14,13183250,-84.46143714,38.08436777
 347931,2012/12/11 00:00:00.000000000,377 REDDING RD, 143000,12,13744659,-84.50744638,37.98941099
 348271,2012/12/11 00:00:00.000000000,527 WILLY ST, 14100,14,15904300,-84.49270804,38.05796003
 348552,2012/12/11 00:00:00.000000000,2579 WOODHILL DR, 71000,14,19326010,-84.44624088,38.01395955
 348121,2012/12/11 00:00:00.000000000,455 S CLEVELAND RD, 352000,14,19969620,-84.37037375,37.93781647
 347809,2012/12/11 00:00:00.000000000,535 WELLINGTON WAY, 235000,12,38215650,-84.53996505,37.99927452
 348316,2012/12/12 00:00:00.000000000,3640 NILES DR, 45251,12,11079000,-84.48555112,37.97539207
 349452,2012/12/12 00:00:00.000000000,833 BENNETT AVE, 55000,14,16192800,-84.51823918,38.0486195
 349205,2012/12/12 00:00:00.000000000,1525 CHADWICK DR, 60000,14,20019630,-84.467007,37.97357635
 353266,2012/12/12 00:00:00.000000000,598 SHERIDAN DR, 105000,14,26144985,-84.53397596,38.01924945
 349894,2012/12/12 00:00:00.000000000,3244 DRAYTON PL, 170000,14,38044730,-84.54319969,37.99874815
 347980,2012/12/12 00:00:00.000000000,3021 TRAILWOOD LN, 110100,12,38112610,-84.5625089,38.08583863
 349896,2012/12/12 00:00:00.000000000,465 LANARKSHIRE PL, 155000,14,38145100,-84.40704393,37.98328705
 352446,2012/12/12 00:00:00.000000000,371 BOB O LINK DR, 81200,14,46440550,-84.5197248,38.02626482
 350015,2012/12/12 00:00:00.000000000,3417 BELLEFONTE DR, 145000,12,55666500,-84.51099934,37.99604871
 348902,2012/12/13 00:00:00.000000000,715 BELLAIRE AVE, 40000,12,12180900,-84.48974987,38.06124061
 347859,2012/12/13 00:00:00.000000000,3500 WARWICK DR, 50002,12,12868849,-84.50963766,37.98860295
 348045,2012/12/13 00:00:00.000000000,1221 ASPEN ST, 107900,12,19960410,-84.40970522,38.01446599
 348770,2012/12/13 00:00:00.000000000,3433 OAKBROOK DR, 132500,12,20037740,-84.4557249,37.96525097
 348364,2012/12/14 00:00:00.000000000,452 LOCUST AVE, 44050,12,10615850,-84.46974989,38.05612001
 349451,2012/12/14 00:00:00.000000000,664 E LOUDON AVE, 38667,14,11053400,-84.47213913,38.048978
 347879,2012/12/14 00:00:00.000000000,543 W THIRD ST, 80000,12,14099100,-84.49991791,38.05654458
 349319,2012/12/14 00:00:00.000000000,432 ASBURY LN, 60000,14,15672900,-84.47544224,38.07722825
 352972,2012/12/14 00:00:00.000000000,2552 CASHEL CT, 85000,14,19344110,-84.44666028,38.01286083
 349786,2012/12/14 00:00:00.000000000,781 GRAFTONS MILL LN, 110000,14,19969560,-84.43802095,38.02049177
 348769,2012/12/14 00:00:00.000000000,3688 WINDING WOOD LN, 565000,12,20108610,-84.47180187,37.95959425
 348160,2012/12/14 00:00:00.000000000,2841 SATIN LEAF PARK, 158000,12,38135850,-84.5406205,38.10488045
 348970,2012/12/16 00:00:00.000000000,805 VERMILLION PEAK PASS, 135000,14,38073080,-84.5083302,37.95555915
 349251,2012/12/17 00:00:00.000000000,1021 KEES RD, 69100,12,12767200,-84.48372883,38.0632494
 348063,2012/12/17 00:00:00.000000000,208 GRAYSON CT, 80000,12,20010400,-84.44955155,37.99883077
 349862,2012/12/17 00:00:00.000000000,2441 TULSA RD, 100000,14,20887100,-84.54574456,38.01793761
 349709,2012/12/17 00:00:00.000000000,3009 MADDIE LN, 85000,14,38117340,-84.53841837,38.10876464
 348180,2012/12/17 00:00:00.000000000,111 MARNE AVE, 28455,12,40984500,-84.47375839,38.03702469
 348119,2012/12/17 00:00:00.000000000,1314 CAMDEN AVE, 0,14,41318150,-84.5167013,38.03141471
 352025,2012/12/17 00:00:00.000000000,1050 BIRCH DR, 53334,14,41479500,-84.50937688,38.08839653
 349207,2012/12/17 00:00:00.000000000,377 SHERMAN AVE, 46667,14,42056400,-84.46899155,38.03506889
 349707,2012/12/18 00:00:00.000000000,1281 VILLAGE DR, 16667,14,10004850,-84.55091285,38.05068716
 348185,2012/12/18 00:00:00.000000000,131 PROSPEROUS PL, 120000,14,10040440,-84.44269501,38.00234992
 348184,2012/12/18 00:00:00.000000000,131 PROSPEROUS PL, 53334,14,10040510,-84.44271768,38.0023707
 349892,2012/12/18 00:00:00.000000000,911 WAVERLY DR, 41334,14,15528875,-84.50904351,38.06964665
 348120,2012/12/18 00:00:00.000000000,2209 SANTA ANITA DR, 139400,12,20076980,-84.44296295,38.06900931
 349321,2012/12/18 00:00:00.000000000,1975 OLD PARIS RD, 46667,14,22195250,-84.45686138,38.07478692
 348678,2012/12/18 00:00:00.000000000,3491 BOSTON RD, 97751,14,23072750,-84.54662832,37.98667024
 349201,2012/12/18 00:00:00.000000000,120 PENMOKEN PARK, 41399,14,25158300,-84.51744052,38.01650886
 348844,2012/12/18 00:00:00.000000000,4219 RESERVE RD, 74500,12,38183500,-84.5800139,37.99702614
 348753,2012/12/18 00:00:00.000000000,308 BLUE GRASS AVE, 20000,14,41013100,-84.47141329,38.05939546
 348810,2012/12/19 00:00:00.000000000,375 CLEARWOOD CT, 36000,14,16275775,-84.44429755,38.01370669
 349711,2012/12/19 00:00:00.000000000,1937 COBYVILLE CT, 43334,14,17147965,-84.47526968,38.09201294
 348832,2012/12/19 00:00:00.000000000,1239 MORNING SIDE DR, 95000,14,19320500,-84.40488725,38.00908104
 348904,2012/12/19 00:00:00.000000000,3577 ROBINHILL WAY, 167000,12,19347130,-84.57363037,38.00893693
 350227,2012/12/19 00:00:00.000000000,465 CHANNING WAY, 76000,14,20008220,-84.45876608,38.0031113
 349860,2012/12/19 00:00:00.000000000,3460 BUCKHORN DR, 68000,14,20008910,-84.45712494,37.97594303
 349820,2012/12/19 00:00:00.000000000,3580 BOSTON RD, 105000,14,20066320,-84.54975926,37.98234291
 352558,2012/12/19 00:00:00.000000000,1005 AUTUMN RIDGE DR, 160000,14,20089900,-84.40958244,38.00060933
 348194,2012/12/19 00:00:00.000000000,2614 CLAYS MILL RD, 114500,12,25610900,-84.53723678,38.01362574
 348301,2012/12/19 00:00:00.000000000,1921 LOST TRAIL LN, 87500,12,38071770,-84.50675647,38.08628844
 349449,2012/12/19 00:00:00.000000000,3101 MOVADO CT, 105500,14,38188930,-84.53095064,38.11014984
 348307,2012/12/20 00:00:00.000000000,1084 ARMSTRONG MILL RD, 35000,14,13864459,-84.49177869,37.98119985
 349750,2012/12/20 00:00:00.000000000,3808 SALMON CT, 63334,14,20279249,-84.4845582,37.96680115
 348821,2012/12/20 00:00:00.000000000,1616 COURTNEY AVE, 80500,14,46654300,-84.46452523,38.03560924
 349708,2012/12/20 00:00:00.000000000,1601 CAROLYN DR, 94605,12,46698450,-84.46679795,38.034971
 348811,2012/12/21 00:00:00.000000000,1221 APPIAN CIR, 63334,14,10029310,-84.48825875,37.97616389
 348736,2012/12/21 00:00:00.000000000,733 CORBIN WALK, 160000,12,38136800,-84.5420646,38.10452903
 348154,2012/12/22 00:00:00.000000000,393 SHERMAN AVE, 92900,12,47017250,-84.46831706,38.03553361
 348937,2012/12/26 00:00:00.000000000,132 ANGEL FALLS DR, 102500,14,38052520,-84.55963321,38.08867012
 348813,2012/12/27 00:00:00.000000000,1884 BOWEN CT, 28000,12,14433100,-84.4695624,38.08785123
 349416,2012/12/27 00:00:00.000000000,3981 REAL QUIET LN, 790000,12,38170480,-84.38018672,38.01211101
