CaseNo,CaseYr,Address,DateOpened,CaseType,Status,StatusDate,Closed,CleanAddress,MatchType,MatchAddress,parcelId,lat,lng
07201943W4,2013,1943 FONTAINE RD,2013/03/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/04/01 00:00:00.000000000,Y,1943 FONTAINE RD,,,,,
18323441W2,2013,3441 SUTHERLAND DR,2013/03/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/04/01 00:00:00.000000000,Y,3441 SUTHERLAND DR,,,,,
02233245W3,2013,3245 BOWIE DR,2013/03/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/03/29 00:00:00.000000000,Y,3245 BOWIE DR,,,,,
27930537W,2013,537 PEMBERTON LN,2013/04/01 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/04/08 00:00:00.000000000,Y,537 PEMBERTON LN,,,,,
00430607W3,2013,607 ANNISTON DR,2013/04/02 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/04/03 00:00:00.000000000,Y,607 ANNISTON DR,,,,,
19601428W,2013,1428 VERSAILLES RD,2013/04/05 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/04/05 00:00:00.000000000,Y,1428 VERSAILLES RD,,,,,
13503400W2,2013,3400 MOUNDVIEW CT,2013/04/08 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/04/09 00:00:00.000000000,Y,3400 MOUNDVIEW CT,,,,,
19601428W2,2013,1428 VERSAILLES RD,2013/04/08 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/04/09 00:00:00.000000000,Y,1428 VERSAILLES RD,,,,,
11661410W10,2013,1410 N LIMESTONE,2013/04/09 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/04/10 00:00:00.000000000,Y,1410 N LIMESTONE,,,,,
07201943W5,2013,1943 FONTAINE RD,2013/04/17 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/04/17 00:00:00.000000000,Y,1943 FONTAINE RD,,,,,
29812037W,2013,2037 ATOMA DR,2013/04/23 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/04/24 00:00:00.000000000,Y,2037 ATOMA DR,,,,,
33420052W2,2013,52 IMPERIAL AVE,2013/04/23 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/04/24 00:00:00.000000000,Y,52 IMPERIAL AVE,,,,,
15811035SIGNS2,2013,1035 RED MILE RD,2013/04/23 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/04/29 00:00:00.000000000,Y,1035 RED MILE RD,,,,,
00430538W2,2013,538 ANNISTON DR,2013/04/30 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/01 00:00:00.000000000,Y,538 ANNISTON DR,,,,,
15033140W,2013,3140 PIMLICO PKWY,2013/05/01 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/02 00:00:00.000000000,Y,3140 PIMLICO PKWY,,,,,
19990652W,2013,652 WARRINGTON DR,2013/05/02 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/03 00:00:00.000000000,Y,652 WARRINGTON DR,,,,,
18010249W4,2013,249 STONE AVE,2013/05/02 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/02 00:00:00.000000000,Y,249 STONE AVE,,,,,
19182809W,2013,2809 TRENT CIR,2013/05/02 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/03 00:00:00.000000000,Y,2809 TRENT CIR,,,,,
08470954W2,2013,954 GREGORY WAY,2013/05/02 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/02 00:00:00.000000000,Y,954 GREGORY WAY,,,,,
12370236W,2013,236 MANDALAY RD,2013/05/03 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000000000,Y,236 MANDALAY RD,,,,,
08000786W,2013,786 GLENDOVER RD,2013/05/03 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/07 00:00:00.000000000,Y,786 GLENDOVER RD,,,,,
19171236W,2013,1236 TRENT BLVD,2013/05/03 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/07 00:00:00.000000000,Y,1236 TRENT BLVD,,,,,
05930512W5,2013,512 DUNAWAY ST,2013/05/03 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/03 00:00:00.000000000,Y,512 DUNAWAY ST,,,,,
04371141W,2013,1141 COLD HARBOR DR,2013/05/06 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/06 00:00:00.000000000,Y,1141 COLD HARBOR DR,,,,,
19601423W3,2013,1423 VERSAILLES RD,2013/05/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000000000,Y,1423 VERSAILLES RD,,,,,
19601427W4,2013,1427 VERSAILLES RD,2013/05/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000000000,Y,1427 VERSAILLES RD,,,,,
08990455W11,2013,455 HAWKINS AVE,2013/05/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/08 00:00:00.000000000,Y,455 HAWKINS AVE,,,,,
17170590W,2013,590 W SHORT ST,2013/05/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/08 00:00:00.000000000,Y,590 W SHORT ST,,,,,
12140703W2,2013,703 LYNN RD,2013/05/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/07 00:00:00.000000000,Y,703 LYNN RD,,,,,
34893386W,2013,3386 PUEBLO CT,2013/05/08 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000000000,Y,3386 PUEBLO CT,,,,,
04171602W6,2013,1602 CLAYS MILL RD,2013/05/08 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000000000,Y,1602 CLAYS MILL RD,,,,,
20251921W,2013,1921 WESTMINSTER DR,2013/05/09 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/10 00:00:00.000000000,Y,1921 WESTMINSTER DR,,,,,
16900710W22,2013,710 E SEVENTH ST,2013/05/09 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000000000,Y,710 E SEVENTH ST,,,,,
18220169W,2013,169 SUMMERVILLE DR,2013/05/09 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000000000,Y,169 SUMMERVILLE DR,,,,,
03481973W,2013,1973 CATHY LN,2013/05/14 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/15 00:00:00.000000000,Y,1973 CATHY LN,,,,,
08360114W,2013,114 GREENBRIAR RD,2013/05/14 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/16 00:00:00.000000000,Y,114 GREENBRIAR RD,,,,,
03641333W6,2013,1333 CENTRE PKWY,2013/05/14 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/14 00:00:00.000000000,Y,1333 CENTRE PKWY,,,,,
03041972W2,2013,1972 CAMBRIDGE DR,2013/05/15 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/16 00:00:00.000000000,Y,1972 CAMBRIDGE DR,,,,,
16662561W,2013,2561 SANDERSVILLE RD,2013/05/15 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/20 00:00:00.000000000,Y,2561 SANDERSVILLE RD,,,,,
32462008W,2013,2008 CORNERSTONE DR,2013/05/15 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/16 00:00:00.000000000,Y,2008 CORNERSTONE DR,,,,,
02150927W,2013,927 BORDALLO DR,2013/05/15 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/16 00:00:00.000000000,Y,927 BORDALLO DR,,,,,
21772350W,2013,2350 HUGUENARD DR,2013/05/16 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/17 00:00:00.000000000,Y,2350 HUGUENARD DR,,,,,
20685665W,2013,5665 WINCHESTER RD,2013/05/20 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/21 00:00:00.000000000,Y,5665 WINCHESTER RD,,,,,
21012360W,2013,2360 WOODHILL DR,2013/05/20 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/21 00:00:00.000000000,Y,2360 WOODHILL DR,,,,,
19183712W2,2013,3712 TRENT CIR,2013/05/20 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/20 00:00:00.000000000,Y,3712 TRENT CIR,,,,,
19173719W,2013,3719 TRENT BLVD,2013/05/20 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/20 00:00:00.000000000,Y,3719 TRENT BLVD,,,,,
19490933W,2013,933 VALLEY AVE,2013/05/20 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/20 00:00:00.000000000,Y,933 VALLEY AVE,,,,,
20910131W,2013,131 WITHERS AVE,2013/05/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/21 00:00:00.000000000,Y,131 WITHERS AVE,,,,,
12520185W,2013,185 MARKET ST,2013/05/22 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/23 00:00:00.000000000,Y,185 MARKET ST,,,,,
07202031W,2013,2031 FONTAINE RD,2013/05/22 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/23 00:00:00.000000000,Y,2031 FONTAINE RD,,,,,
19280429W,2013,429 TULANE DR,2013/05/22 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/22 00:00:00.000000000,Y,429 TULANE DR,,,,,
02950515W,2013,515 CADEN CT,2013/05/22 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/22 00:00:00.000000000,Y,515 CADEN CT,,,,,
05930514W,2013,514 DUNAWAY ST,2013/05/22 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/22 00:00:00.000000000,Y,514 DUNAWAY ST,,,,,
12360811W5,2013,811 MANCHESTER ST,2013/05/24 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/28 00:00:00.000000000,Y,811 MANCHESTER ST,,,,,
40971321W,2013,1321 STOLEN HORSE TRCE,2013/05/24 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/28 00:00:00.000000000,Y,1321 STOLEN HORSE TRCE,,,,,
42532915W,2013,2915 SULLIVANS TRCE,2013/05/28 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/29 00:00:00.000000000,Y,2915 SULLIVANS TRCE,,,,,
42532919W,2013,2919 SULLIVANS TRCE,2013/05/28 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/29 00:00:00.000000000,Y,2919 SULLIVANS TRCE,,,,,
12951205W14,2013,1205 MENIFEE AVE,2013/05/28 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/29 00:00:00.000000000,Y,1205 MENIFEE AVE,,,,,
04741887W,2013,1887 COURTNEY AVE,2013/05/28 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/28 00:00:00.000000000,Y,1887 COURTNEY AVE,,,,,
15700265W,2013,265 RAND AVE,2013/05/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/30 00:00:00.000000000,Y,265 RAND AVE,,,,,
16521813W,2013,1813 RUSSELL AVE,2013/05/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/30 00:00:00.000000000,Y,1813 RUSSELL AVE,,,,,
10620128W2,2013,128 KENTUCKY AVE,2013/05/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/30 00:00:00.000000000,Y,128 KENTUCKY AVE,,,,,
15821717W,2013,1717 RED RIVER DR,2013/05/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/03 00:00:00.000000000,Y,1717 RED RIVER DR,,,,,
04913630W,2013,3630 CROSBY DR,2013/05/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/04 00:00:00.000000000,Y,3630 CROSBY DR,,,,,
18701702W4,2013,1702 HILL VIEW PL,2013/05/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/29 00:00:00.000000000,Y,1702 HILL VIEW PL,,,,,
17470181W,2013,181 SOUTHLAND DR,2013/05/30 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/05/31 00:00:00.000000000,Y,181 SOUTHLAND DR,,,,,
31940110SIGNS,2013,110 W NEW CIRCLE RD,2013/06/03 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/04 00:00:00.000000000,Y,110 W NEW CIRCLE RD,,,,,
03641274W3,2013,1274 CENTRE PKWY,2013/06/03 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/03 00:00:00.000000000,Y,1274 CENTRE PKWY,,,,,
04430131W3,2013,131 COLFAX ST,2013/06/05 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/06 00:00:00.000000000,Y,131 COLFAX ST,,,,,
08040121W,2013,121 GLENN PL,2013/06/12 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/13 00:00:00.000000000,Y,121 GLENN PL,,,,,
04111149W,2013,1149 CLARIDGE CT,2013/06/12 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/17 00:00:00.000000000,Y,1149 CLARIDGE CT,,,,,
05740592W,2013,592 DON ANNA DR,2013/06/13 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/17 00:00:00.000000000,Y,592 DON ANNA DR,,,,,
09020653W,2013,653 HAYMAN AVE,2013/06/14 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/17 00:00:00.000000000,Y,653 HAYMAN AVE,,,,,
33690767W,2013,767 RAMBLING CREEK DR,2013/06/17 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/18 00:00:00.000000000,Y,767 RAMBLING CREEK DR,,,,,
41511155W,2013,1155 JONES TRL,2013/06/17 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/19 00:00:00.000000000,Y,1155 JONES TRL,,,,,
24744113W,2013,4113 STEDMAN DR,2013/06/17 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/17 00:00:00.000000000,Y,4113 STEDMAN DR,,,,,
00970127W,2013,127 AVON AVE,2013/06/18 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/19 00:00:00.000000000,Y,127 AVON AVE,,,,,
03041988W11,2013,1988 CAMBRIDGE DR,2013/06/18 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/19 00:00:00.000000000,Y,1988 CAMBRIDGE DR,,,,,
17800943W,2013,943 ST MARTINS AVE,2013/06/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/26 00:00:00.000000000,Y,943 ST MARTINS AVE,,,,,
12070658W,2013,658 LOWER ST,2013/06/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/24 00:00:00.000000000,Y,658 LOWER ST,,,,,
43000937W2,2013,937 DAWSON SPRINGS WAY,2013/06/26 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/28 00:00:00.000000000,Y,937 DAWSON SPRINGS WAY,,,,,
42022505W,2013,2505 BLACKFORD PKWY,2013/06/26 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/06/27 00:00:00.000000000,Y,2505 BLACKFORD PKWY,,,,,
19601700W2,2013,1700 VERSAILLES RD,2013/07/01 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/01 00:00:00.000000000,Y,1700 VERSAILLES RD,,,,,
20910112W,2013,112 WITHERS AVE,2013/07/03 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/09 00:00:00.000000000,Y,112 WITHERS AVE,,,,,
12850401W5,2013,401 MEADOW PARK,2013/07/08 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/09 00:00:00.000000000,Y,401 MEADOW PARK,,,,,
39322210W,2013,2210 REMINGTON WAY,2013/07/12 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/15 00:00:00.000000000,Y,2210 REMINGTON WAY,,,,,
10111760W,2013,1760 JENNIFER RD,2013/07/12 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/15 00:00:00.000000000,Y,1760 JENNIFER RD,,,,,
00231685W,2013,1685 ALEXANDRIA DR,2013/07/12 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/15 00:00:00.000000000,Y,1685 ALEXANDRIA DR,,,,,
03670425W,2013,425 CHAIR AVE,2013/07/12 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/15 00:00:00.000000000,Y,425 CHAIR AVE,,,,,
00390805W,2013,805 ANGELA CT,2013/07/15 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/18 00:00:00.000000000,Y,805 ANGELA CT,,,,,
07840605W,2013,605 GEORGETOWN ST,2013/07/16 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/22 00:00:00.000000000,Y,605 GEORGETOWN ST,,,,,
15474002W,2013,4002 ELORA LN,2013/07/17 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/22 00:00:00.000000000,Y,4002 ELORA LN,,,,,
04913630W2,2013,3630 CROSBY DR,2013/07/17 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/22 00:00:00.000000000,Y,3630 CROSBY DR,,,,,
16900710W23,2013,710 E SEVENTH ST,2013/07/19 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/22 00:00:00.000000000,Y,710 E SEVENTH ST,,,,,
37680216W,2013,216 LATROBE CT,2013/07/19 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/23 00:00:00.000000000,Y,216 LATROBE CT,,,,,
08180308W,2013,308 GRAFTON DR,2013/07/19 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/19 00:00:00.000000000,Y,308 GRAFTON DR,,,,,
01640834W,2013,834 BENNETT AVE,2013/07/23 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/24 00:00:00.000000000,Y,834 BENNETT AVE,,,,,
19601425W,2013,1425 VERSAILLES RD,2013/07/25 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/26 00:00:00.000000000,Y,1425 VERSAILLES RD,,,,,
00232160W,2013,2160 ALEXANDRIA DR,2013/07/25 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/25 00:00:00.000000000,Y,2160 ALEXANDRIA DR,,,,,
44580402W,2013,402 SOUP PERKINS ALY,2013/07/26 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/29 00:00:00.000000000,Y,402 SOUP PERKINS ALY,,,,,
16900710W24,2013,710 E SEVENTH ST,2013/07/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/29 00:00:00.000000000,Y,710 E SEVENTH ST,,,,,
16881327W,2013,1327 SEQUOIA DR,2013/07/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/29 00:00:00.000000000,Y,1327 SEQUOIA DR,,,,,
11332148W,2013,2148 LARKSPUR DR,2013/07/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/29 00:00:00.000000000,Y,2148 LARKSPUR DR,,,,,
44503747W,2013,3747 FALLING LEAVES LN,2013/07/30 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/07/31 00:00:00.000000000,Y,3747 FALLING LEAVES LN,,,,,
39322210W2,2013,2210 REMINGTON WAY,2013/08/01 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/08/01 00:00:00.000000000,Y,2210 REMINGTON WAY,,,,,
19890120W,2013,120 N MARTIN LUTHER KING BLVD,2013/08/01 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/08/02 00:00:00.000000000,Y,120 N MARTIN LUTHER KING BLVD,,,,,
09001711W,2013,1711 HAWTHORNE LN,2013/08/02 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/08/05 00:00:00.000000000,Y,1711 HAWTHORNE LN,,,,,
19601423W4,2013,1423 VERSAILLES RD,2013/08/05 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/08/05 00:00:00.000000000,Y,1423 VERSAILLES RD,,,,,
11222002W,2013,2002 LANGHORNE DR,2013/08/05 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/08/06 00:00:00.000000000,Y,2002 LANGHORNE DR,,,,,
25721005W,2013,1005 TEABERRY CIR,2013/08/05 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/08/06 00:00:00.000000000,Y,1005 TEABERRY CIR,,,,,
19840537W2,2013,537 WALLER AVE,2013/08/06 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/08/07 00:00:00.000000000,Y,537 WALLER AVE,,,,,
22650492W7,2013,492 WHISPERING HILLS DR,2013/08/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/08/08 00:00:00.000000000,Y,492 WHISPERING HILLS DR,,,,,
36643824W,2013,3824 HORSEMINT TRL,2013/08/12 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/08/13 00:00:00.000000000,Y,3824 HORSEMINT TRL,,,,,
12300806W,2013,806 MALABU DR,2013/08/13 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/08/13 00:00:00.000000000,Y,806 MALABU DR,,,,,
15420201W,2013,201 PRICE AVE,2013/08/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/08/26 00:00:00.000000000,Y,201 PRICE AVE,,,,,
03130340W2,2013,340 CAMPSIE PL,2013/08/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/08/22 00:00:00.000000000,Y,340 CAMPSIE PL,,,,,
32211490W,2013,1490 NEWTOWN PIKE,2013/08/23 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/08/26 00:00:00.000000000,Y,1490 NEWTOWN PIKE,,,,,
27930508W,2013,508 PEMBERTON LN,2013/09/03 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/04 00:00:00.000000000,Y,508 PEMBERTON LN,,,,,
10441123W2,2013,1123 KEES RD,2013/09/03 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/05 00:00:00.000000000,Y,1123 KEES RD,,,,,
02733342W,2013,3342 BUCKHORN DR,2013/09/04 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/06 00:00:00.000000000,Y,3342 BUCKHORN DR,,,,,
04921040W,2013,1040 CROSS KEYS CT,2013/09/06 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/06 00:00:00.000000000,Y,1040 CROSS KEYS CT,,,,,
17170648W3,2013,648 W SHORT ST,2013/09/06 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/09 00:00:00.000000000,Y,648 W SHORT ST,,,,,
07702070W2,2013,2070 GARDEN SPRINGS DR,2013/09/06 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/09 00:00:00.000000000,Y,2070 GARDEN SPRINGS DR,,,,,
16320453W3,2013,453 ROSE LN,2013/09/11 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/12 00:00:00.000000000,Y,453 ROSE LN,,,,,
16320461W2,2013,461 ROSE LN,2013/09/11 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/12 00:00:00.000000000,Y,461 ROSE LN,,,,,
22251400W,2013,1400 OLD HIGBEE MILL RD,2013/09/16 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/17 00:00:00.000000000,Y,1400 OLD HIGBEE MILL RD,,,,,
21630524W4,2013,524 SHELBY AVE,2013/09/17 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/17 00:00:00.000000000,Y,524 SHELBY AVE,,,,,
38563823SIGNS,2013,3823 REAL QUIET LN,2013/09/19 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/20 00:00:00.000000000,Y,3823 REAL QUIET LN,,,,,
17943636W,2013,3636 STEPHEN FOSTER DR,2013/09/20 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/24 00:00:00.000000000,Y,3636 STEPHEN FOSTER DR,,,,,
03041972W3,2013,1972 CAMBRIDGE DR,2013/09/22 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/24 00:00:00.000000000,Y,1972 CAMBRIDGE DR,,,,,
04171602W7,2013,1602 CLAYS MILL RD,2013/09/25 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/25 00:00:00.000000000,Y,1602 CLAYS MILL RD,,,,,
00430581W4,2013,581 ANNISTON DR,2013/09/26 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/26 00:00:00.000000000,Y,581 ANNISTON DR,,,,,
16900710W25,2013,710 E SEVENTH ST,2013/09/26 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/27 00:00:00.000000000,Y,710 E SEVENTH ST,,,,,
02600133W5,2013,133 BROWN AVE,2013/09/26 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/27 00:00:00.000000000,Y,133 BROWN AVE,,,,,
22650423W,2013,423 WHISPERING HILLS DR,2013/09/26 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/09/30 00:00:00.000000000,Y,423 WHISPERING HILLS DR,,,,,
00430615W,2013,615 ANNISTON DR,2013/09/30 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/01 00:00:00.000000000,Y,615 ANNISTON DR,,,,,
31341182W,2013,1182 ACCORD DR,2013/09/30 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/02 00:00:00.000000000,Y,1182 ACCORD DR,,,,,
04913630W3,2013,3630 CROSBY DR,2013/10/04 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/07 00:00:00.000000000,Y,3630 CROSBY DR,,,,,
03041938W3,2013,1938 CAMBRIDGE DR,2013/10/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/09 00:00:00.000000000,Y,1938 CAMBRIDGE DR,,,,,
03041934W4,2013,1934 CAMBRIDGE DR,2013/10/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/09 00:00:00.000000000,Y,1934 CAMBRIDGE DR,,,,,
03041930W3,2013,1930 CAMBRIDGE DR,2013/10/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/09 00:00:00.000000000,Y,1930 CAMBRIDGE DR,,,,,
03041938W4,2013,1938 CAMBRIDGE DR,2013/10/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/22 00:00:00.000000000,Y,1938 CAMBRIDGE DR,,,,,
03041934W5,2013,1934 CAMBRIDGE DR,2013/10/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/22 00:00:00.000000000,Y,1934 CAMBRIDGE DR,,,,,
03041930W4,2013,1930 CAMBRIDGE DR,2013/10/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/22 00:00:00.000000000,Y,1930 CAMBRIDGE DR,,,,,
03041922W,2013,1922 CAMBRIDGE DR,2013/10/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/22 00:00:00.000000000,Y,1922 CAMBRIDGE DR,,,,,
03041918W2,2013,1918 CAMBRIDGE DR,2013/10/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/22 00:00:00.000000000,Y,1918 CAMBRIDGE DR,,,,,
03041914W,2013,1914 CAMBRIDGE DR,2013/10/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/22 00:00:00.000000000,Y,1914 CAMBRIDGE DR,,,,,
03041910W4,2013,1910 CAMBRIDGE DR,2013/10/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/22 00:00:00.000000000,Y,1910 CAMBRIDGE DR,,,,,
07211441W2,2013,1441 N FORBES RD,2013/10/25 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/28 00:00:00.000000000,Y,1441 N FORBES RD,,,,,
27930510W2,2013,510 PEMBERTON LN,2013/10/28 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/30 00:00:00.000000000,Y,510 PEMBERTON LN,,,,,
08841219W,2013,1219 HARRIS CT,2013/10/30 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/31 00:00:00.000000000,Y,1219 HARRIS CT,,,,,
08841205W7,2013,1205 HARRIS CT,2013/10/30 00:00:00.000000000,Nuisance,Invalid Nuisance,2013/10/31 00:00:00.000000000,Y,1205 HARRIS CT,,,,,
