CaseNo,CaseYr,Address,DateOpened,CaseType,Status,StatusDate,Closed,CleanAddress,MatchType,MatchAddress,parcelId,lat,lng
16530906W,2013,906 RUSSELL CAVE RD,2013/03/29 00:00:00.000,Nuisance,Invalid Nuisance,2013/04/04 00:00:00.000,Y,906 RUSSELL CAVE RD,Block Level,RUSSELL CAVE RD,,-84.4847130135839,38.062033200202791
19601724#A101-5,2013,1724 VERSAILLES RD #A101,2013/10/17 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/10/30 00:00:00.000,Y,1724 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.536202707443252,38.048351354789389
07201943W4,2013,1943 FONTAINE RD,2013/03/29 00:00:00.000,Nuisance,Invalid Nuisance,2013/04/01 00:00:00.000,Y,1943 FONTAINE RD,Block Level,FONTAINE RD,,-84.474408363021325,38.02035766328239
18323441W2,2013,3441 SUTHERLAND DR,2013/03/29 00:00:00.000,Nuisance,Invalid Nuisance,2013/04/01 00:00:00.000,Y,3441 SUTHERLAND DR,Block Level,SUTHERLAND DR,,-84.482267723322067,37.987573445640201
02233245W3,2013,3245 BOWIE DR,2013/03/29 00:00:00.000,Nuisance,Invalid Nuisance,2013/03/29 00:00:00.000,Y,3245 BOWIE DR,Block Level,BOWIE DR,,-84.467489081461309,37.992473644805926
00430607W3,2013,607 ANNISTON DR,2013/04/02 00:00:00.000,Nuisance,Invalid Nuisance,2013/04/03 00:00:00.000,Y,607 ANNISTON DR,Block Level,ANNISTON DR,,-84.440710685230229,38.061675963375755
13503400W2,2013,3400 MOUNDVIEW CT,2013/04/08 00:00:00.000,Nuisance,Invalid Nuisance,2013/04/09 00:00:00.000,Y,3400 MOUNDVIEW CT,Block Level,MOUNDVIEW CT,,-84.49171056301401,37.996160152681348
11661410W10,2013,1410 N LIMESTONE,2013/04/09 00:00:00.000,Nuisance,Invalid Nuisance,2013/04/10 00:00:00.000,Y,1410 N LIMESTONE,Block Level,N LIMESTONE,,-84.473356091743327,38.063021766319423
07201943W5,2013,1943 FONTAINE RD,2013/04/17 00:00:00.000,Nuisance,Invalid Nuisance,2013/04/17 00:00:00.000,Y,1943 FONTAINE RD,Block Level,FONTAINE RD,,-84.474408363021325,38.02035766328239
32210551#A,2013,551 NEWTOWN PIKE #A,2013/12/27 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/01/03 00:00:00.000,Y,551 NEWTOWN PIKE,Block Level,NEWTOWN PIKE,,-84.499801097626815,38.063742721993542
33420052W2,2013,52 IMPERIAL AVE,2013/04/23 00:00:00.000,Nuisance,Invalid Nuisance,2013/04/24 00:00:00.000,Y,52 IMPERIAL AVE,Block Level,IMPERIAL AVE,,-84.499672249913587,38.072506539851602
15811035SIGNS2,2013,1035 RED MILE RD,2013/04/23 00:00:00.000,Nuisance,Invalid Nuisance,2013/04/29 00:00:00.000,Y,1035 RED MILE RD,Block Level,RED MILE RD,,-84.52028205591661,38.040023746662222
00430538W2,2013,538 ANNISTON DR,2013/04/30 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/01 00:00:00.000,Y,538 ANNISTON DR,Block Level,ANNISTON DR,,-84.44303131623208,38.063979919194701
15033140W,2013,3140 PIMLICO PKWY,2013/05/01 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/02 00:00:00.000,Y,3140 PIMLICO PKWY,Block Level,PIMLICO PKWY,,-84.461358868521543,37.986736776207508
19990652W,2013,652 WARRINGTON DR,2013/05/02 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/03 00:00:00.000,Y,652 WARRINGTON DR,Block Level,WARRINGTON DR,,-84.453864763916627,38.054263218970569
18010249W4,2013,249 STONE AVE,2013/05/02 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/02 00:00:00.000,Y,249 STONE AVE,Block Level,STONE AVE,,-84.497576698839211,38.040769665460068
00302034#3,2011,2034 ALTAMONT CT#3,2011/01/03 00:00:00.000,Housing,Resolved Complaint,2011/01/06 00:00:00.000,Y,2034 ALTAMONT CT,Block Level,ALTAMONT CT,,-84.469216857686988,38.019554881800332
00431974,2011,1974 ANNISTON DR,2011/01/10 00:00:00.000,Housing,Resolved Complaint,2011/01/13 00:00:00.000,Y,1974 ANNISTON DR,Block Level,ANNISTON DR,,-84.436413025023981,38.054300915845992
14060315#G2-3,2011,315 NORTHLAND DR #G2,2011/08/18 00:00:00.000,Housing,Resolved Complaint,2011/08/22 00:00:00.000,Y,315 NORTHLAND DR,Block Level,NORTHLAND DR,,-84.476019815869421,38.065028341902348
35132524#2,2012,2524 DANIELLE LN #2,2012/05/21 00:00:00.000,Housing,Resolved Complaint,2012/05/22 00:00:00.000,Y,2524 DANIELLE LN,Block Level,DANIELLE LN,,-84.447455114910667,38.031052771370348
33150202-2,2013,202 DALRAY ST,2013/03/13 00:00:00.000,Housing,Resolved Complaint,2013/03/25 00:00:00.000,Y,202 DALRAY ST,Block Level,DALRAY ST,,-84.512832546889939,38.068068908608325
33210004,2013,4 EARL CT,2013/05/03 00:00:00.000,Housing,Resolved Complaint,2013/05/16 00:00:00.000,Y,4 EARL CT,Block Level,EARL CT,,-84.497990691212976,38.069227440317626
33680061,2014,61 QUEEN AVE,2014/01/17 00:00:00.000,Housing,Resolved Complaint,2014/02/13 00:00:00.000,Y,61 QUEEN AVE,Block Level,QUEEN AVE,,-84.500257873947618,38.072374526093931
33680047,2014,47 QUEEN AVE,2014/01/30 00:00:00.000,Housing,Resolved Complaint,2014/03/04 00:00:00.000,Y,47 QUEEN AVE,Block Level,QUEEN AVE,,-84.500257873947618,38.072374526093931
33680050-2,2014,50 QUEEN AVE,2014/01/31 00:00:00.000,Housing,Resolved Complaint,2014/03/04 00:00:00.000,Y,50 QUEEN AVE,Block Level,QUEEN AVE,,-84.500257873947618,38.072374526093931
08470954W2,2013,954 GREGORY WAY,2013/05/02 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/02 00:00:00.000,Y,954 GREGORY WAY,Block Level,GREGORY WAY,,-84.558290701169469,37.975533758148224
12370236W,2013,236 MANDALAY RD,2013/05/03 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000,Y,236 MANDALAY RD,Block Level,MANDALAY RD,,-84.542973089647887,38.055822916010712
33680051,2014,51 QUEEN AVE,2014/02/03 00:00:00.000,Housing,Resolved Complaint,2014/03/04 00:00:00.000,Y,51 QUEEN AVE,Block Level,QUEEN AVE,,-84.500257873947618,38.072374526093931
05930512W5,2013,512 DUNAWAY ST,2013/05/03 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/03 00:00:00.000,Y,512 DUNAWAY ST,Block Level,DUNAWAY ST,,-84.506890740331798,38.046190351248718
19601423W3,2013,1423 VERSAILLES RD,2013/05/07 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000,Y,1423 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.527656629281694,38.049421026111268
19601427W4,2013,1427 VERSAILLES RD,2013/05/07 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000,Y,1427 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.527656629281694,38.049421026111268
08990455W11,2013,455 HAWKINS AVE,2013/05/07 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/08 00:00:00.000,Y,455 HAWKINS AVE,Block Level,HAWKINS AVE,,-84.483674427821697,38.047017888597232
12140703W2,2013,703 LYNN RD,2013/05/07 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/07 00:00:00.000,Y,703 LYNN RD,Block Level,LYNN RD,,-84.534003687573076,38.029963489822435
34893386W,2013,3386 PUEBLO CT,2013/05/08 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000,Y,3386 PUEBLO CT,Block Level,PUEBLO CT,,-84.406291476232397,38.013456962459777
04171602W6,2013,1602 CLAYS MILL RD,2013/05/08 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000,Y,1602 CLAYS MILL RD,Block Level,CLAYS MILL RD,,-84.528601046760272,38.030436721672565
33680049-2,2014,49 QUEEN AVE,2014/02/05 00:00:00.000,Housing,Resolved Complaint,2014/03/04 00:00:00.000,Y,49 QUEEN AVE,Block Level,QUEEN AVE,,-84.500257873947618,38.072374526093931
20251921W,2013,1921 WESTMINSTER DR,2013/05/09 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/10 00:00:00.000,Y,1921 WESTMINSTER DR,Block Level,WESTMINSTER DR,,-84.541565559197807,38.05105641252274
16900710W22,2013,710 E SEVENTH ST,2013/05/09 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/09 00:00:00.000,Y,710 E SEVENTH ST,Block Level,E SEVENTH ST,,-84.473166292603423,38.046398090292413
03481973W,2013,1973 CATHY LN,2013/05/14 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/15 00:00:00.000,Y,1973 CATHY LN,Block Level,CATHY LN,,-84.505415085355054,38.089973097907325
08360114W,2013,114 GREENBRIAR RD,2013/05/14 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/16 00:00:00.000,Y,114 GREENBRIAR RD,Block Level,GREENBRIAR RD,,-84.514329526723444,38.008593840377017
03641333W6,2013,1333 CENTRE PKWY,2013/05/14 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/14 00:00:00.000,Y,1333 CENTRE PKWY,Block Level,CENTRE PKWY,,-84.475495241914629,37.981956561309246
03041972W2,2013,1972 CAMBRIDGE DR,2013/05/15 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/16 00:00:00.000,Y,1972 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.548259472081895,38.052530777231645
02150927W,2013,927 BORDALLO DR,2013/05/15 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/16 00:00:00.000,Y,927 BORDALLO DR,Block Level,BORDALLO DR,,-84.556802059808433,37.976680637944312
21772350W,2013,2350 HUGUENARD DR,2013/05/16 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/17 00:00:00.000,Y,2350 HUGUENARD DR,Block Level,HUGUENARD DR,,-84.522530103156939,38.005956527465116
33680006W2,2014,6 QUEEN AVE,2014/02/19 00:00:00.000,Housing,Resolved Complaint,2014/02/19 00:00:00.000,Y,6 QUEEN AVE,Block Level,QUEEN AVE,,-84.499303447724117,38.070749860531585
20685665W,2013,5665 WINCHESTER RD,2013/05/20 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/21 00:00:00.000,Y,5665 WINCHESTER RD,Block Level,WINCHESTER RD,,-84.321625502930686,38.028697247760029
21012360W,2013,2360 WOODHILL DR,2013/05/20 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/21 00:00:00.000,Y,2360 WOODHILL DR,Block Level,WOODHILL DR,,-84.454961627060953,38.017413537561104
19183712W2,2013,3712 TRENT CIR,2013/05/20 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/20 00:00:00.000,Y,3712 TRENT CIR,Block Level,TRENT CIR,,-84.4816528048583,37.970184310078736
19490933W,2013,933 VALLEY AVE,2013/05/20 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/20 00:00:00.000,Y,933 VALLEY AVE,Block Level,VALLEY AVE,,-84.511267857481954,38.050998918928251
20910131W,2013,131 WITHERS AVE,2013/05/21 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/21 00:00:00.000,Y,131 WITHERS AVE,Block Level,WITHERS AVE,,-84.476910148718403,38.06273085890804
12520185W,2013,185 MARKET ST,2013/05/22 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/23 00:00:00.000,Y,185 MARKET ST,Block Level,MARKET ST,,-84.496429850401469,38.049130010397342
07202031W,2013,2031 FONTAINE RD,2013/05/22 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/23 00:00:00.000,Y,2031 FONTAINE RD,Block Level,FONTAINE RD,,-84.471945169405757,38.018609215525451
07852044,2014,2044 GEORGIAN WAY,2014/08/26 00:00:00.000,Housing,Resolved Complaint,2014/09/09 00:00:00.000,Y,2044 GEORGIAN WAY,Block Level,GEORGIAN WAY,,-84.557884816677856,38.03048596660846
05930514W,2013,514 DUNAWAY ST,2013/05/22 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/22 00:00:00.000,Y,514 DUNAWAY ST,Block Level,DUNAWAY ST,,-84.506890740331798,38.046190351248718
12360811W5,2013,811 MANCHESTER ST,2013/05/24 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/28 00:00:00.000,Y,811 MANCHESTER ST,Block Level,MANCHESTER ST,,-84.507535653831908,38.051935758484042
42532915W,2013,2915 SULLIVANS TRCE,2013/05/28 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/29 00:00:00.000,Y,2915 SULLIVANS TRCE,Block Level,SULLIVANS TRCE,,-84.523468991807817,38.111905262780894
42532919W,2013,2919 SULLIVANS TRCE,2013/05/28 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/29 00:00:00.000,Y,2919 SULLIVANS TRCE,Block Level,SULLIVANS TRCE,,-84.523468991807817,38.111905262780894
12951205W14,2013,1205 MENIFEE AVE,2013/05/28 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/29 00:00:00.000,Y,1205 MENIFEE AVE,Block Level,MENIFEE AVE,,-84.474032933752397,38.035568662696676
10620128W2,2013,128 KENTUCKY AVE,2013/05/29 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/30 00:00:00.000,Y,128 KENTUCKY AVE,Block Level,KENTUCKY AVE,,-84.488847468830045,38.038163097099414
09290506W,2015,506 E HIGH ST,2015/02/13 00:00:00.000,Nuisance,Nuisance - Open,2015/02/13 00:00:00.000,N,506 E HIGH ST,Block Level,E HIGH ST,,-84.492590703048833,38.036231116193051
04913630W,2013,3630 CROSBY DR,2013/05/29 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/04 00:00:00.000,Y,3630 CROSBY DR,Block Level,CROSBY DR,,-84.483718452213324,37.975548317117358
18701702W4,2013,1702 HILL VIEW PL,2013/05/29 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/29 00:00:00.000,Y,1702 HILL VIEW PL,Block Level,HILL VIEW PL,,-84.533976056509161,38.045340261048274
17470181W,2013,181 SOUTHLAND DR,2013/05/30 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/31 00:00:00.000,Y,181 SOUTHLAND DR,Block Level,SOUTHLAND DR,,-84.520178445468929,38.012869478731979
17470181W,2013,181 SOUTHLAND DR,2013/05/30 00:00:00.000,Nuisance,Invalid Nuisance,2013/05/31 00:00:00.000,Y,181 SOUTHLAND DR,Block Level,SOUTHLAND DR,,-84.519123053113532,38.012253393126514
03641274W3,2013,1274 CENTRE PKWY,2013/06/03 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/03 00:00:00.000,Y,1274 CENTRE PKWY,Block Level,CENTRE PKWY,,-84.479307902998698,37.979858312523547
04430131W3,2013,131 COLFAX ST,2013/06/05 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/06 00:00:00.000,Y,131 COLFAX ST,Block Level,COLFAX ST,,-84.50792787424939,38.039253596954211
08040121W,2013,121 GLENN PL,2013/06/12 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/13 00:00:00.000,Y,121 GLENN PL,Block Level,GLENN PL,,-84.478806273822158,38.057196640299225
19050240W,2011,240 TORONTO CT,2011/01/05 00:00:00.000,Nuisance,Invalid Nuisance,2011/01/06 00:00:00.000,Y,240 TORONTO CT,Block Level,TORONTO CT,,-84.52593681498324,37.972330112944363
00970127W,2013,127 AVON AVE,2013/06/18 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/19 00:00:00.000,Y,127 AVON AVE,Block Level,AVON AVE,,-84.477430220226807,38.057859930566707
03041988W11,2013,1988 CAMBRIDGE DR,2013/06/18 00:00:00.000,Nuisance,Invalid Nuisance,2013/06/19 00:00:00.000,Y,1988 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.548259472081895,38.052530777231645
20910112W,2013,112 WITHERS AVE,2013/07/03 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/09 00:00:00.000,Y,112 WITHERS AVE,Block Level,WITHERS AVE,,-84.476910148718403,38.06273085890804
12850401W5,2013,401 MEADOW PARK,2013/07/08 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/09 00:00:00.000,Y,401 MEADOW PARK,Block Level,MEADOW PARK,,-84.466833640676398,38.058131396237833
12221690W,2011,1690 MAGNA OAK DR,2011/01/05 00:00:00.000,Nuisance,Invalid Nuisance,2011/01/10 00:00:00.000,Y,1690 MAGNA OAK DR,Block Level,MAGNA OAK DR,,-84.461331084215161,37.972392379725804
10111760W,2013,1760 JENNIFER RD,2013/07/12 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/15 00:00:00.000,Y,1760 JENNIFER RD,Block Level,JENNIFER RD,,-84.448870535902515,38.04430165327183
00231685W,2013,1685 ALEXANDRIA DR,2013/07/12 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/15 00:00:00.000,Y,1685 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.551940189959993,38.042220187316268
03670425W,2013,425 CHAIR AVE,2013/07/12 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/15 00:00:00.000,Y,425 CHAIR AVE,Block Level,CHAIR AVE,,-84.508860772243807,38.043940993147302
07840605W,2013,605 GEORGETOWN ST,2013/07/16 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/22 00:00:00.000,Y,605 GEORGETOWN ST,Block Level,GEORGETOWN ST,,-84.502820076902552,38.065184167616813
15474002W,2013,4002 ELORA LN,2013/07/17 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/22 00:00:00.000,Y,4002 ELORA LN,Block Level,ELORA LN,,-84.523735917957794,37.969335010406979
04913630W2,2013,3630 CROSBY DR,2013/07/17 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/22 00:00:00.000,Y,3630 CROSBY DR,Block Level,CROSBY DR,,-84.483718452213324,37.975548317117358
16900710W23,2013,710 E SEVENTH ST,2013/07/19 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/22 00:00:00.000,Y,710 E SEVENTH ST,Block Level,E SEVENTH ST,,-84.473166292603423,38.046398090292413
15112917W,2011,2917 PINE MEADOW RD,2011/01/24 00:00:00.000,Nuisance,Invalid Nuisance,2011/01/24 00:00:00.000,Y,2917 PINE MEADOW RD,Block Level,PINE MEADOW RD,,-84.535753056957603,38.043297485565233
01640834W,2013,834 BENNETT AVE,2013/07/23 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/24 00:00:00.000,Y,834 BENNETT AVE,Block Level,BENNETT AVE,,-84.51860392660862,38.049104107751369
19601425W,2013,1425 VERSAILLES RD,2013/07/25 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/26 00:00:00.000,Y,1425 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.527656629281694,38.049421026111268
16900710W24,2013,710 E SEVENTH ST,2013/07/29 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/29 00:00:00.000,Y,710 E SEVENTH ST,Block Level,E SEVENTH ST,,-84.473166292603423,38.046398090292413
16881327W,2013,1327 SEQUOIA DR,2013/07/29 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/29 00:00:00.000,Y,1327 SEQUOIA DR,Block Level,SEQUOIA DR,,-84.474679842112295,37.97500889516715
11332148W,2013,2148 LARKSPUR DR,2013/07/29 00:00:00.000,Nuisance,Invalid Nuisance,2013/07/29 00:00:00.000,Y,2148 LARKSPUR DR,Block Level,LARKSPUR DR,,-84.543259339927019,38.024833133645423
03073156W,2011,3156 CAMELOT DR,2011/02/04 00:00:00.000,Nuisance,Invalid Nuisance,2011/02/07 00:00:00.000,Y,3156 CAMELOT DR,Block Level,CAMELOT DR,,-84.507910356375092,37.983123504289736
09001711W,2013,1711 HAWTHORNE LN,2013/08/02 00:00:00.000,Nuisance,Invalid Nuisance,2013/08/05 00:00:00.000,Y,1711 HAWTHORNE LN,Block Level,HAWTHORNE LN,,-84.469107014418825,38.070869747757008
19601423W4,2013,1423 VERSAILLES RD,2013/08/05 00:00:00.000,Nuisance,Invalid Nuisance,2013/08/05 00:00:00.000,Y,1423 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.527656629281694,38.049421026111268
11222002W,2013,2002 LANGHORNE DR,2013/08/05 00:00:00.000,Nuisance,Invalid Nuisance,2013/08/06 00:00:00.000,Y,2002 LANGHORNE DR,Block Level,LANGHORNE DR,,-84.577787516139466,37.990587496178968
19840537W2,2013,537 WALLER AVE,2013/08/06 00:00:00.000,Nuisance,Invalid Nuisance,2013/08/07 00:00:00.000,Y,537 WALLER AVE,Block Level,WALLER AVE,,-84.522413556387221,38.032631859880929
22650492W7,2013,492 WHISPERING HILLS DR,2013/08/07 00:00:00.000,Nuisance,Invalid Nuisance,2013/08/08 00:00:00.000,Y,492 WHISPERING HILLS DR,Block Level,WHISPERING HILLS DR,,-84.508246270725522,37.976819926335402
36643824W,2013,3824 HORSEMINT TRL,2013/08/12 00:00:00.000,Nuisance,Invalid Nuisance,2013/08/13 00:00:00.000,Y,3824 HORSEMINT TRL,Block Level,HORSEMINT TRL,,-84.411249243789271,37.992228046029503
12300806W,2013,806 MALABU DR,2013/08/13 00:00:00.000,Nuisance,Invalid Nuisance,2013/08/13 00:00:00.000,Y,806 MALABU DR,Block Level,MALABU DR,,-84.499926450269498,37.992058587741809
16360480,2011,480 ROSEMILL DR,2011/02/07 00:00:00.000,Nuisance,Invalid Nuisance,2011/02/09 00:00:00.000,Y,480 ROSEMILL DR,Block Level,ROSEMILL DR,,-84.529544198640664,38.020733230664433
32211490W,2013,1490 NEWTOWN PIKE,2013/08/23 00:00:00.000,Nuisance,Invalid Nuisance,2013/08/26 00:00:00.000,Y,1490 NEWTOWN PIKE,Block Level,NEWTOWN PIKE,,-84.490016829685757,38.086337338053823
10441123W2,2013,1123 KEES RD,2013/09/03 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/05 00:00:00.000,Y,1123 KEES RD,Block Level,KEES RD,,-84.48235372954764,38.063975478416623
10441123W2,2013,1123 KEES RD,2013/09/03 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/05 00:00:00.000,Y,1123 KEES RD,Block Level,KEES RD,,-84.481940822082365,38.065007745578001
02733342W,2013,3342 BUCKHORN DR,2013/09/04 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/06 00:00:00.000,Y,3342 BUCKHORN DR,Block Level,BUCKHORN DR,,-84.454943813595449,37.978136720870971
07702070W2,2013,2070 GARDEN SPRINGS DR,2013/09/06 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/09 00:00:00.000,Y,2070 GARDEN SPRINGS DR,Block Level,GARDEN SPRINGS DR,,-84.543305239171033,38.027086114141014
16320453W3,2013,453 ROSE LN,2013/09/11 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/12 00:00:00.000,Y,453 ROSE LN,Block Level,ROSE LN,,-84.497791861351615,38.03416334808221
16320461W2,2013,461 ROSE LN,2013/09/11 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/12 00:00:00.000,Y,461 ROSE LN,Block Level,ROSE LN,,-84.497791861351615,38.03416334808221
19864101W,2011,4101 WALLINGFORD DR,2011/02/23 00:00:00.000,Nuisance,Invalid Nuisance,2011/02/25 00:00:00.000,Y,4101 WALLINGFORD DR,Block Level,WALLINGFORD DR,,-84.546027637447352,37.990990598835864
38563823SIGNS,2013,3823 REAL QUIET LN,2013/09/19 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/20 00:00:00.000,Y,3823 REAL QUIET LN,Block Level,REAL QUIET LN,,-84.383657294023649,38.010341923196336
03041972W3,2013,1972 CAMBRIDGE DR,2013/09/22 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/24 00:00:00.000,Y,1972 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.548259472081895,38.052530777231645
04171602W7,2013,1602 CLAYS MILL RD,2013/09/25 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/25 00:00:00.000,Y,1602 CLAYS MILL RD,Block Level,CLAYS MILL RD,,-84.528601046760272,38.030436721672565
00430581W4,2013,581 ANNISTON DR,2013/09/26 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/26 00:00:00.000,Y,581 ANNISTON DR,Block Level,ANNISTON DR,,-84.441557236948753,38.0626480917892
16900710W25,2013,710 E SEVENTH ST,2013/09/26 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/27 00:00:00.000,Y,710 E SEVENTH ST,Block Level,E SEVENTH ST,,-84.473166292603423,38.046398090292413
02600133W5,2013,133 BROWN AVE,2013/09/26 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/27 00:00:00.000,Y,133 BROWN AVE,Block Level,BROWN AVE,,-84.458803937387003,38.040633282799718
22650423W,2013,423 WHISPERING HILLS DR,2013/09/26 00:00:00.000,Nuisance,Invalid Nuisance,2013/09/30 00:00:00.000,Y,423 WHISPERING HILLS DR,Block Level,WHISPERING HILLS DR,,-84.508246270725522,37.976819926335402
00430615W,2013,615 ANNISTON DR,2013/09/30 00:00:00.000,Nuisance,Invalid Nuisance,2013/10/01 00:00:00.000,Y,615 ANNISTON DR,Block Level,ANNISTON DR,,-84.440710685230229,38.061675963375755
31341182W,2013,1182 ACCORD DR,2013/09/30 00:00:00.000,Nuisance,Invalid Nuisance,2013/10/02 00:00:00.000,Y,1182 ACCORD DR,Block Level,ACCORD DR,,-84.489330718332127,37.979310324287901
07030530W,2011,530 W FIFTH ST,2011/02/23 00:00:00.000,Nuisance,Invalid Nuisance,2011/02/23 00:00:00.000,Y,530 W FIFTH ST,Block Level,W FIFTH ST,,-84.494210494976315,38.057633187789321
04913630W3,2013,3630 CROSBY DR,2013/10/04 00:00:00.000,Nuisance,Invalid Nuisance,2013/10/07 00:00:00.000,Y,3630 CROSBY DR,Block Level,CROSBY DR,,-84.483718452213324,37.975548317117358
03041938W3,2013,1938 CAMBRIDGE DR,2013/10/07 00:00:00.000,Nuisance,Invalid Nuisance,2013/10/09 00:00:00.000,Y,1938 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.544533582545441,38.050138997908228
03041934W4,2013,1934 CAMBRIDGE DR,2013/10/07 00:00:00.000,Nuisance,Invalid Nuisance,2013/10/09 00:00:00.000,Y,1934 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.544533582545441,38.050138997908228
03041930W3,2013,1930 CAMBRIDGE DR,2013/10/07 00:00:00.000,Nuisance,Invalid Nuisance,2013/10/09 00:00:00.000,Y,1930 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.544533582545441,38.050138997908228
